FID,OBJECTID,Shape_Leng,Shape_Area,zone,LocationID,borough,X,Y,Name,num_L1,num_L2,num_DC
540,236,0.04425192231,0.00010286435,Upper East Side North,236,Manhattan,-73.961937,40.775932,Upper East Side,0,2,0
563,236,0.04425192231,0.00010286435,Upper East Side North,236,Manhattan,-73.956304,40.783085,Upper East Side,0,3,0
589,236,0.04425192231,0.00010286435,Upper East Side North,236,Manhattan,-73.960253,40.776673,Upper East Side,0,3,0
1051,236,0.04425192231,0.00010286435,Upper East Side North,236,Manhattan,-73.958287,40.773467,Upper East Side,0,2,0
1221,236,0.04425192231,0.00010286435,Upper East Side North,236,Manhattan,-73.956269,40.780678,Upper East Side,0,2,0
1643,236,0.04425192231,0.00010286435,Upper East Side North,236,Manhattan,-73.959538,40.773528,Upper East Side,0,1,0
124,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.98415,40.768946,Upper West Side,0,1,0
133,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.98412,40.768946,Upper West Side,0,1,0
385,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.978966,40.772308,Upper West Side,0,2,0
413,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.9818,40.775545,Upper West Side,0,3,0
415,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.97689,40.777008,Upper West Side,0,3,0
425,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.985834,40.771561,Upper West Side,0,3,0
434,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.981695,40.772436,Upper West Side,0,2,0
442,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.981552,40.775496,Upper West Side,0,3,0
477,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.981573,40.770769,Upper West Side,0,2,0
852,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.984033,40.768432,Upper West Side,0,2,0
1159,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.98282,40.776152,Upper West Side,0,1,0
1693,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.981047,40.771626,Upper West Side,0,1,0
1703,142,0.03817589423,7.565379e-05,Lincoln Square East,142,Manhattan,-73.981634,40.768483,Upper West Side,0,1,0
129,48,0.04374674414,9.425384e-05,Clinton East,48,Manhattan,-73.984122,40.765153,Midtown Manhattan,0,1,0
131,48,0.04374674414,9.425384e-05,Clinton East,48,Manhattan,-73.98434731,40.765153,Midtown Manhattan,0,1,0
491,48,0.04374674414,9.425384e-05,Clinton East,48,Manhattan,-73.984544,40.767194,Midtown Manhattan,0,3,0
495,48,0.04374674414,9.425384e-05,Clinton East,48,Manhattan,-73.983646,40.767725,Midtown Manhattan,0,3,0
505,48,0.04374674414,9.425384e-05,Clinton East,48,Manhattan,-73.991285,40.758503,Midtown Manhattan,0,3,0
522,48,0.04374674414,9.425384e-05,Clinton East,48,Manhattan,-73.987232,40.767111,Midtown Manhattan,0,3,0
1685,48,0.04374674414,9.425384e-05,Clinton East,48,Manhattan,-73.992703,40.759223,Midtown Manhattan,0,2,0
132,249,0.03638434365,7.22156e-05,West Village,249,Manhattan,-74.00195313,40.73431396,Downtown Manhattan,0,1,0
395,249,0.03638434365,7.22156e-05,West Village,249,Manhattan,-73.997754,40.737094,Downtown Manhattan,0,3,0
430,249,0.03638434365,7.22156e-05,West Village,249,Manhattan,-74.00007,40.7372,Downtown Manhattan,0,3,0
204,148,0.03913050156,6.974899e-05,Lower East Side,148,Manhattan,-73.988181,40.719051,Downtown Manhattan,0,5,0
225,148,0.03913050156,6.974899e-05,Lower East Side,148,Manhattan,-73.991658,40.717195,Downtown Manhattan,0,2,0
427,148,0.03913050156,6.974899e-05,Lower East Side,148,Manhattan,-73.987776,40.721724,Downtown Manhattan,0,3,0
562,148,0.03913050156,6.974899e-05,Lower East Side,148,Manhattan,-73.99201,40.717124,Downtown Manhattan,0,3,0
647,148,0.03913050156,6.974899e-05,Lower East Side,148,Manhattan,-73.9919,40.7172,Downtown Manhattan,0,0,4
1200,148,0.03913050156,6.974899e-05,Lower East Side,148,Manhattan,-73.9881965,40.7193187,Downtown Manhattan,0,2,0
209,127,0.06001888558,0.00016319565,Inwood,127,Manhattan,-73.911616,40.87121,Upper Manhattan,0,8,0
222,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.98667,40.74709,Midtown Manhattan,0,2,0
382,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.985704,40.745384,Midtown Manhattan,0,3,0
475,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.984535,40.744551,Midtown Manhattan,0,3,0
492,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.984857,40.74733,Midtown Manhattan,0,3,0
592,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.986389,40.751363,Midtown Manhattan,0,3,0
226,90,0.03075916208,5.531325e-05,Flatiron,90,Manhattan,-73.996664,40.741945,Midtown Manhattan,0,1,0
390,90,0.03075916208,5.531325e-05,Flatiron,90,Manhattan,-73.996519,40.738352,Midtown Manhattan,0,4,0
406,90,0.03075916208,5.531325e-05,Flatiron,90,Manhattan,-73.995533,40.741371,Midtown Manhattan,0,3,0
419,90,0.03075916208,5.531325e-05,Flatiron,90,Manhattan,-73.997493,40.740728,Midtown Manhattan,0,3,0
453,90,0.03075916208,5.531325e-05,Flatiron,90,Manhattan,-73.995221,40.746142,Midtown Manhattan,0,3,0
464,90,0.03075916208,5.531325e-05,Flatiron,90,Manhattan,-73.999226,40.742179,Midtown Manhattan,0,3,0
228,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.952675,40.779901,Upper East Side,0,1,0
441,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.949998,40.783355,Upper East Side,0,3,0
457,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.95059,40.782163,Upper East Side,0,3,0
462,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.950526,40.780918,Upper East Side,0,3,0
499,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.946721,40.781375,Upper East Side,0,3,0
500,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.946209,40.781961,Upper East Side,0,3,0
501,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.952304,40.773471,Upper East Side,0,3,0
504,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.951909,40.774316,Upper East Side,0,3,0
506,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.950978,40.775208,Upper East Side,0,3,0
680,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.955287,40.773472,Upper East Side,0,1,0
1029,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.952304,40.773471,Upper East Side,0,3,0
1707,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.956354,40.774436,Upper East Side,0,2,0
233,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.015909,40.713828,Downtown Manhattan,0,2,0
234,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.015585,40.710905,Downtown Manhattan,0,2,0
459,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.016762,40.708465,Downtown Manhattan,0,3,0
498,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.016396,40.710652,Downtown Manhattan,0,3,0
517,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.015929,40.716079,Downtown Manhattan,0,3,0
539,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.018095,40.706643,Downtown Manhattan,0,3,0
575,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.016962,40.706976,Downtown Manhattan,0,3,0
591,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.016593,40.707624,Downtown Manhattan,0,3,0
1045,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.015239,40.709643,Downtown Manhattan,0,4,0
1121,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.0163,40.7142,Downtown Manhattan,0,0,4
1547,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.0161941,40.7163053,Downtown Manhattan,0,0,1
1615,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.0161545,40.7092248,Downtown Manhattan,0,2,0
1616,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.0163292,40.7151023,Downtown Manhattan,0,2,0
1700,13,0.05028132286,0.00014935859,Battery Park City,13,Manhattan,-74.014948,40.71695,Downtown Manhattan,0,2,0
248,144,0.02762016685,4.747897e-05,Little Italy/NoLiTa,144,Manhattan,-73.9973,40.7175,Downtown Manhattan,0,0,2
534,144,0.02762016685,4.747897e-05,Little Italy/NoLiTa,144,Manhattan,-73.996472,40.716947,Downtown Manhattan,0,3,0
250,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.9717,40.7534,Midtown Manhattan,0,0,4
451,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.972808,40.752004,Midtown Manhattan,0,3,0
463,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.971144,40.751676,Midtown Manhattan,0,3,0
490,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.969463,40.751784,Midtown Manhattan,0,2,0
493,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.96799,40.75323,Midtown Manhattan,0,3,0
511,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.964999,40.751772,Midtown Manhattan,0,3,0
516,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.972689,40.744093,Midtown Manhattan,0,3,0
1695,233,0.04803591829,0.00011618809,UN/Turtle Bay South,233,Manhattan,-73.972213,40.748359,Midtown Manhattan,0,1,0
370,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.986218,40.760856,Midtown Manhattan,0,4,0
400,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.98392,40.756071,Midtown Manhattan,0,3,0
409,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.97971,40.762445,Midtown Manhattan,0,4,0
423,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.981278,40.763,Midtown Manhattan,0,3,0
447,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.983151,40.762891,Midtown Manhattan,0,3,0
474,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.985727,40.762337,Midtown Manhattan,0,3,0
742,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.983282,40.759687,Midtown Manhattan,0,8,0
858,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.98135,40.758681,Midtown Manhattan,0,1,0
1637,230,0.03102830968,5.609145e-05,Times Sq/Theatre District,230,Manhattan,-73.985273,40.761376,Midtown Manhattan,0,1,0
381,75,0.08766389977,0.00024056393,East Harlem South,75,Manhattan,-73.95237,40.791232,Upper Manhattan,0,3,0
401,75,0.08766389977,0.00024056393,East Harlem South,75,Manhattan,-73.951003,40.787343,Upper Manhattan,0,3,0
469,75,0.08766389977,0.00024056393,East Harlem South,75,Manhattan,-73.946728,40.784771,Upper Manhattan,0,3,0
1601,75,0.08766389977,0.00024056393,East Harlem South,75,Manhattan,-73.9520388,40.7912673,Upper Manhattan,0,2,0
1708,75,0.08766389977,0.00024056393,East Harlem South,75,Manhattan,-73.948526,40.784865,Upper Manhattan,0,2,0
384,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.993789,40.736754,Midtown Manhattan,0,3,0
424,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.993837,40.737595,Midtown Manhattan,0,3,0
448,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.992027,40.73644,Midtown Manhattan,0,3,0
515,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.989912,40.743961,Midtown Manhattan,0,3,0
538,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.988885,40.740794,Midtown Manhattan,0,3,0
543,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.992168,40.742197,Midtown Manhattan,0,3,0
551,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.989622,40.745449,Midtown Manhattan,0,3,0
555,234,0.0360721995,7.310544e-05,Union Sq,234,Manhattan,-73.99611,40.737266,Midtown Manhattan,0,3,0
386,107,0.03804136459,7.461122e-05,Gramercy,107,Manhattan,-73.989198,40.734817,Midtown Manhattan,0,6,0
389,107,0.03804136459,7.461122e-05,Gramercy,107,Manhattan,-73.989322,40.736116,Midtown Manhattan,0,3,0
488,107,0.03804136459,7.461122e-05,Gramercy,107,Manhattan,-73.980167,40.737362,Midtown Manhattan,0,3,0
1030,107,0.03804136459,7.461122e-05,Gramercy,107,Manhattan,-73.983331,40.73591,Midtown Manhattan,0,3,0
1041,107,0.03804136459,7.461122e-05,Gramercy,107,Manhattan,-73.985319,40.735561,Midtown Manhattan,0,2,0
387,143,0.05417985388,0.00015109427,Lincoln Square West,143,Manhattan,-73.989483,40.775704,Upper West Side,0,3,0
392,143,0.05417985388,0.00015109427,Lincoln Square West,143,Manhattan,-73.988501,40.775188,Upper West Side,0,3,0
431,143,0.05417985388,0.00015109427,Lincoln Square West,143,Manhattan,-73.987899,40.778397,Upper West Side,0,3,0
450,143,0.05417985388,0.00015109427,Lincoln Square West,143,Manhattan,-73.98221,40.780143,Upper West Side,0,3,0
452,143,0.05417985388,0.00015109427,Lincoln Square West,143,Manhattan,-73.987272,40.77975,Upper West Side,0,6,0
466,143,0.05417985388,0.00015109427,Lincoln Square West,143,Manhattan,-73.989532,40.773464,Upper West Side,0,3,0
581,143,0.05417985388,0.00015109427,Lincoln Square West,143,Manhattan,-73.989946,40.775054,Upper West Side,0,3,0
393,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.98208,40.745497,Midtown Manhattan,0,2,0
394,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.978627,40.750254,Midtown Manhattan,0,3,0
414,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.979736,40.745236,Midtown Manhattan,0,3,0
420,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.980565,40.742968,Midtown Manhattan,0,3,0
421,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.978528,40.7462,Midtown Manhattan,0,3,0
494,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.972257,40.747123,Midtown Manhattan,0,3,0
497,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.972547,40.746891,Midtown Manhattan,0,3,0
558,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.976864,40.748094,Midtown Manhattan,0,3,0
585,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.980743,40.747207,Midtown Manhattan,0,3,0
949,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.974556,40.74793,Midtown Manhattan,0,1,0
1514,170,0.04576900911,7.431507e-05,Murray Hill,170,Manhattan,-73.9821073,40.7453718,Midtown Manhattan,0,1,0
396,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.99608,40.732257,Downtown Manhattan,0,3,0
403,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.99517,40.732324,Downtown Manhattan,0,3,0
435,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.995291,40.735594,Downtown Manhattan,0,3,0
520,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.992393,40.728137,Downtown Manhattan,0,3,0
568,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.993075,40.730501,Downtown Manhattan,0,3,0
573,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.992045,40.731544,Downtown Manhattan,0,3,0
588,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.990963,40.73099,Downtown Manhattan,0,3,0
855,113,0.03274535057,5.796346e-05,Greenwich Village North,113,Manhattan,-73.991565,40.7297,Downtown Manhattan,0,2,0
399,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.966419,40.766174,Upper East Side,0,3,0
402,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.9687,40.762806,Upper East Side,0,3,0
405,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.967021,40.764767,Upper East Side,0,3,0
418,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.95992,40.773472,Upper East Side,0,3,0
422,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.963983,40.768032,Upper East Side,0,3,0
432,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.960649,40.770442,Upper East Side,0,3,0
476,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.969137,40.769386,Upper East Side,0,3,0
502,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.963696,40.773815,Upper East Side,0,3,0
503,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.963182,40.774308,Upper East Side,0,2,0
507,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.970102,40.764876,Upper East Side,0,3,0
546,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.96278,40.774265,Upper East Side,0,2,0
552,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.969355,40.764608,Upper East Side,0,3,0
579,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.96671,40.767935,Upper East Side,0,3,0
584,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.968296,40.770385,Upper East Side,0,2,0
590,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.966026,40.773173,Upper East Side,0,3,0
1515,237,0.04221260034,9.598732e-05,Upper East Side South,237,Manhattan,-73.9683267,40.7628984,Upper East Side,0,1,0
