FID,OBJECTID,Shape_Leng,Shape_Area,zone,LocationID,borough,X,Y,Name,num_L1,num_L2,num_DC
397,161,0.03580391006,7.191307e-05,Midtown Center,161,Manhattan,-73.980311,40.758305,Midtown Manhattan,0,8,0
398,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.984857,40.74733,Midtown Manhattan,0,3,2
399,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.984535,40.744551,Midtown Manhattan,0,3,2
400,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.986389,40.751363,Midtown Manhattan,0,3,2
401,164,0.03577161199,5.563182e-05,Midtown South,164,Manhattan,-73.985704,40.745384,Midtown Manhattan,0,3,2
402,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.97994,40.78168,Upper West Side,0,3,2
403,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.977357,40.786371,Upper West Side,0,3,2
404,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.982037,40.785014,Upper West Side,0,2,2
405,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.980521,40.78386,Upper West Side,0,3,2
406,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.980414,40.780976,Upper West Side,0,0,8
407,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.9803779,40.7820682,Upper West Side,0,2,0
408,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.9777289,40.7803975,Upper West Side,0,2,0
409,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.97569,40.786312,Upper West Side,0,2,0
410,239,0.0636261153,0.00020471544,Upper West Side South,239,Manhattan,-73.98044,40.78126,Upper West Side,0,4,0
411,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.952304,40.773471,Upper East Side,0,6,4
412,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.946209,40.781961,Upper East Side,0,3,2
413,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.951909,40.774316,Upper East Side,0,3,2
414,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.94888,40.78351,Upper East Side,0,4,0
415,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.949998,40.783355,Upper East Side,0,3,2
416,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.95059,40.782163,Upper East Side,0,3,2
417,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.950526,40.780918,Upper East Side,0,3,2
418,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.946721,40.781375,Upper East Side,0,3,2
419,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.950978,40.775208,Upper East Side,0,3,2
420,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.95451706712097,40.773260843109526,Upper East Side,0,4,0
421,263,0.0370166253,6.576977e-05,Yorkville West,263,Manhattan,-73.9539,40.77397,Upper East Side,0,4,0
422,186,0.02469639022,3.707294e-05,Penn Station/Madison Sq West,186,Manhattan,-73.989915,40.748789,Midtown Manhattan,0,3,2
423,186,0.02469639022,3.707294e-05,Penn Station/Madison Sq West,186,Manhattan,-73.99007883474879,40.747218507458925,Midtown Manhattan,0,1,0
424,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.966003,40.795214,Upper West Side,0,3,2
425,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.963228,40.794681,Upper West Side,0,3,2
426,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.961228,40.797875,Upper West Side,0,6,4
427,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.968766,40.797283,Upper West Side,0,3,2
428,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.968389,40.797961,Upper West Side,0,3,2
429,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.96838,40.79766,Upper West Side,0,11,2
430,151,0.0548899411,0.0001288489,Manhattan Valley,151,Manhattan,-73.9687,40.79743,Upper West Side,0,8,0
431,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.952647,40.766857,Upper East Side,0,3,2
432,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.959278,40.760522,Upper East Side,0,3,2
433,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.955645,40.766976,Upper East Side,0,3,2
434,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.951838,40.771766,Upper East Side,0,3,2
435,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.95193,40.766741,Upper East Side,0,3,2
436,140,0.04758429113,0.00011420391,Lenox Hill East,140,Manhattan,-73.956354,40.763723,Upper East Side,0,2,0
437,202,0.06992157126,0.0001061754,Roosevelt Island,202,Manhattan,-73.955605,40.75516,Midtown Manhattan,0,8,0
438,202,0.06992157126,0.0001061754,Roosevelt Island,202,Manhattan,-73.946924,40.764464,Midtown Manhattan,0,4,0
439,202,0.06992157126,0.0001061754,Roosevelt Island,202,Manhattan,-73.947198,40.764208,Midtown Manhattan,0,2,0
441,100,0.02481310903,3.747002e-05,Garment District,100,Manhattan,-73.99,40.752301,Midtown Manhattan,0,1,1
442,41,0.05279310945,0.00014309304,Central Harlem,41,Manhattan,-73.94792,40.801497,Upper Manhattan,0,3,2
443,41,0.05279310945,0.00014309304,Central Harlem,41,Manhattan,-73.954006,40.806974,Upper Manhattan,0,3,2
444,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.965894,40.804167,Upper Manhattan,0,6,4
445,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.961689,40.802368,Upper Manhattan,0,3,2
446,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.960887,40.804007,Upper Manhattan,0,3,2
447,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.963782,40.811206,Upper Manhattan,0,3,2
448,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.960477,40.811446,Upper Manhattan,0,4,0
449,166,0.06882375429,0.00025527627,Morningside Heights,166,Manhattan,-73.960577,40.816698,Upper Manhattan,0,2,0
450,244,0.08056860446,0.00035970275,Washington Heights South,244,Manhattan,-73.941393,40.836425,Upper Manhattan,0,4,4
451,244,0.08056860446,0.00035970275,Washington Heights South,244,Manhattan,-73.943345,40.839756,Upper Manhattan,0,2,0
452,244,0.08056860446,0.00035970275,Washington Heights South,244,Manhattan,-73.937862,40.847482,Upper Manhattan,0,4,4
453,244,0.08056860446,0.00035970275,Washington Heights South,244,Manhattan,-73.935857,40.848202,Upper Manhattan,0,5,0
454,42,0.09270922746,0.00026389695,Central Harlem North,42,Manhattan,-73.947365,40.816366,Upper Manhattan,0,4,4
492,194,0.08179383535,0.0002734817,Randalls Island,194,Manhattan,-73.92455,40.792194,Upper Manhattan,0,0,3
498,243,0.09433149994,0.00043837734,Washington Heights North,243,Manhattan,-73.9306379,40.8506642,Upper Manhattan,0,1,0
499,243,0.09433149994,0.00043837734,Washington Heights North,243,Manhattan,-73.934213,40.852225,Upper Manhattan,0,4,4
500,243,0.09433149994,0.00043837734,Washington Heights North,243,Manhattan,-73.931808,40.848198,Upper Manhattan,0,4,4
502,74,0.11029093625,0.00029503842,East Harlem North,74,Manhattan,-73.937382,40.800795,Upper Manhattan,0,4,4
508,127,0.06001888558,0.00016319565,Inwood,127,Manhattan,-73.911616,40.87121,Upper Manhattan,0,8,0
