100000,1,100518,100479,0,100001,10000,10001,1000001,0,0,0,0,0,100000,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6381.35167086
100001,1,0,101286,100016,100000,10001,10000,1000011,0,0,0,0,0,100001,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6381.35167086
100002,2,0,101559,101540,0,10003,10002,1000021,1000022,0,0,0,0,100002,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6177.17916472
100003,1,100744,0,100792,100004,10004,10005,1000031,0,0,0,0,0,100003,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4357.98403555
100004,1,101894,0,101862,100003,10005,10004,1000041,0,0,0,0,0,100004,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4357.98403555
100005,2,104615,104608,0,0,10007,10006,1000051,1000052,0,0,0,0,100005,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8355.97473038
100006,2,100850,100827,0,0,10008,10009,1000061,1000062,0,0,0,0,100006,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8345.8894399
100007,1,0,0,100879,100008,10010,10011,1000071,0,0,0,0,0,100007,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,17141.4977799
100008,1,0,0,104723,100007,10011,10010,1000081,0,0,0,0,0,100008,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,17141.4977799
100009,1,100904,100907,100040,100010,10012,10013,1000091,0,0,0,0,0,100009,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,7366.45064158
100010,1,100038,0,100855,100009,10013,10012,1000101,0,0,0,0,0,100010,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,7366.45064158
100011,1,0,0,0,100012,10014,10015,1000111,0,0,0,0,0,100011,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8067.39168055
100012,1,105243,0,100041,100011,10015,10014,1000121,0,0,0,0,0,100012,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8067.39168055
100013,1,0,101239,101238,100014,10016,10017,1000131,0,0,0,0,0,100013,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5279.72717088
100014,1,100469,100467,0,100013,10017,10016,1000141,0,0,0,0,0,100014,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5279.72717088
100015,1,100000,0,101286,100016,10018,10000,1000151,0,0,0,0,0,100015,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5917.6434209
100016,1,100520,0,100517,100015,10000,10018,1000161,0,0,0,0,0,100016,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5917.6434209
100017,1,0,0,101294,100018,10019,10020,1000171,0,0,0,0,0,100017,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3859.62727618
100018,1,100480,100522,0,100017,10020,10019,1000181,0,0,0,0,0,100018,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3859.62727618
100019,3,0,101302,101304,0,10021,10022,1000191,1000192,1000193,0,0,0,100019,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6664.11331457
100020,3,100528,100477,100090,0,10024,10023,1000201,1000202,1000203,0,0,0,100020,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6687.28452148
100021,2,0,0,101538,100022,10025,10026,1000211,1000212,0,0,0,0,100021,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3364.23021409
100022,2,100710,0,100657,100021,10026,10025,1000221,1000222,0,0,0,0,100022,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3364.23021409
100023,2,0,100712,100707,0,10028,10027,1000231,1000232,0,0,0,0,100023,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6168.33908407
100024,3,100741,100714,0,0,10030,10029,1000241,1000242,1000243,0,0,0,100024,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1197.11470422
100025,3,101609,101607,0,0,10031,10032,1000251,1000252,1000253,0,0,0,100025,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1198.03062593
100026,1,101825,101818,101475,100027,10033,10034,1000261,0,0,0,0,0,100026,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2262.16245086
100027,1,0,100786,0,100026,10034,10033,1000271,0,0,0,0,0,100027,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2262.16245086
100028,2,0,100788,0,0,10036,10035,1000281,1000282,0,0,0,0,100028,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2592.5944726
100029,2,101827,101817,101826,0,10037,10038,1000291,1000292,0,0,0,0,100029,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2565.07890192
100030,2,0,100767,100768,0,10040,10039,1000301,1000302,0,0,0,0,100030,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6577.33355731
100031,1,0,101858,101867,100032,10041,10042,1000311,0,0,0,0,0,100031,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2258.3396399
100032,1,0,100762,100743,100031,10042,10041,1000321,0,0,0,0,0,100032,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2258.3396399
100033,2,0,101871,0,0,10043,10044,1000331,1000332,0,0,0,0,100033,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6327.34457587
100034,2,100035,100793,0,0,10046,10045,1000341,1000342,0,0,0,0,100034,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4248.97246739
100035,2,0,102064,102057,0,10045,10047,1000351,1000352,0,0,0,0,100035,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4232.45115305
100036,1,0,0,104834,100037,10048,10049,1000361,0,0,0,0,0,100036,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10294.4846202
100037,1,100882,100865,100868,100036,10049,10048,1000371,0,0,0,0,0,100037,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10294.4846202
100038,1,0,104837,104835,100039,10012,10050,1000381,0,0,0,0,0,100038,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6938.21251878
100039,1,100855,0,100009,100038,10050,10012,1000391,0,0,0,0,0,100039,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6938.21251878
100040,1,100011,105243,0,100041,10013,10014,1000401,0,0,0,0,0,100040,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2787.60212373
100041,1,100010,100904,100907,100040,10014,10013,1000411,0,0,0,0,0,100041,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2787.60212373
100042,1,0,100794,100817,100043,10051,10052,1000421,0,0,0,0,0,100042,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9056.02476515
100043,1,0,0,0,100042,10052,10051,1000431,0,0,0,0,0,100043,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9056.02476515
100044,1,0,100816,100812,100045,10053,10054,1000441,0,0,0,0,0,100044,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8179.49511519
100045,1,100046,100281,100283,100044,10054,10053,1000451,0,0,0,0,0,100045,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8179.49511519
100046,1,100813,100814,0,100047,10053,10055,1000461,0,0,0,0,0,100046,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6953.94314826
100047,1,100281,100283,100044,100046,10055,10053,1000471,0,0,0,0,0,100047,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,6953.94314826
100048,1,100819,0,100802,100049,10056,10057,1000481,0,0,0,0,0,100048,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20844.0141588
100049,1,100054,0,100403,100048,10057,10056,1000491,0,0,0,0,0,100049,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20844.0141588
100050,1,0,100832,100053,100051,10058,10059,1000501,0,0,0,0,0,100050,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,12826.9913828
100051,1,100587,0,100087,100050,10059,10058,1000511,0,0,0,0,0,100051,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,12826.9913828
100052,1,100051,0,100832,100053,10060,10059,1000521,0,0,0,0,0,100052,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9579.35412497
100053,1,100056,0,100648,100052,10059,10060,1000531,0,0,0,0,0,100053,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9579.35412497
100054,1,100803,100800,100835,100055,10056,10061,1000541,0,0,0,0,0,100054,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20511.7668317
100055,1,0,100403,100048,100054,10061,10056,1000551,0,0,0,0,0,100055,36,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20511.7668317
100056,1,0,100848,100846,100057,10060,10062,1000561,0,0,0,0,0,100056,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14737.2587339
100057,1,0,100648,100052,100056,10062,10060,1000571,0,0,0,0,0,100057,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14737.2587339
100058,1,100065,100066,0,100059,10063,10064,1000581,0,0,0,0,0,100058,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9475.98355439
100059,1,100284,100182,0,100058,10064,10063,1000591,0,0,0,0,0,100059,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9475.98355439
100060,1,100206,0,100073,100061,10065,10066,1000601,0,0,0,0,0,100060,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3522.60722124
100061,1,0,0,0,100060,10066,10065,1000611,0,0,0,0,0,100061,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3522.60722124
100062,1,0,100224,0,100063,10067,10068,1000621,0,0,0,0,0,100062,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1147.02390745
100063,1,0,0,0,100062,10068,10067,1000631,0,0,0,0,0,100063,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1147.02390745
100064,1,100066,0,100059,100065,10069,10064,1000641,0,0,0,0,0,100064,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,140.725996102
100065,1,0,0,100067,100064,10064,10069,1000651,0,0,0,0,0,100065,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,140.725996102
100066,1,100064,0,0,100067,10064,10069,1000661,0,0,0,0,0,100066,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,104.182698968
100067,1,0,100059,100065,100066,10069,10064,1000671,0,0,0,0,0,100067,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,104.182698968
100068,1,100204,100187,0,100069,10070,10071,1000681,0,0,0,0,0,100068,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4158.98815264
100069,1,100105,100115,0,100068,10071,10070,1000691,0,0,0,0,0,100069,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4158.98815264
100070,1,100175,100164,100172,100071,10072,10073,1000701,0,0,0,0,0,100070,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10349.6406416
100071,1,100426,0,100441,100070,10073,10072,1000711,0,0,0,0,0,100071,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10349.6406416
100072,1,100061,100206,0,100073,10074,10066,1000721,0,0,0,0,0,100072,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3234.26498411
100073,1,0,100109,100111,100072,10066,10074,1000731,0,0,0,0,0,100073,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3234.26498411
100074,1,0,100420,100423,100075,10075,10076,1000741,0,0,0,0,0,100074,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5251.20866022
100075,1,100141,100139,0,100074,10076,10075,1000751,0,0,0,0,0,100075,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5251.20866022
100076,1,100422,100433,0,100077,10077,10078,1000761,0,0,0,0,0,100076,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,7372.8076111
100077,1,0,100150,100140,100076,10078,10077,1000771,0,0,0,0,0,100077,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,7372.8076111
100078,2,0,100555,100556,0,10079,10080,1000781,1000782,0,0,0,0,100078,60,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11213.1526114
