LinkID,LaneNum,RoadType,TLinkID,FnJunction,TnJunction,Left,Through,Right,Lane1,Lane2,Lane3,Lane4,Lane5,Lane6,Lane7,Lane8,Lane9,Length
100000,6.0,1.0,100003,104,105,0,100005,100004,1000001,1000002,1000003,1000004,1000005,1000006,0,0,0,9.686186418482817
100001,2.0,1.0,0,104,112,100007,100006,0,1000011,1000012,0,0,0,0,0,0,0,213.0065674730801
100002,4.0,1.0,100010,104,54,0,100008,100009,1000021,1000022,1000023,1000024,0,0,0,0,0,1896.3220467647657
100003,6.0,1.0,100000,105,104,100001,100002,0,1000031,1000032,1000033,1000034,1000035,1000036,0,0,0,9.686186418482817
100004,2.0,1.0,0,105,113,0,100012,100011,1000041,1000042,0,0,0,0,0,0,0,213.2743426490743
100005,6.0,1.0,100013,105,107,100014,100015,0,1000051,1000052,1000053,1000054,1000055,1000056,0,0,0,12.714159412985822
100006,2.0,1.0,0,112,119,0,100016,0,1000061,1000062,0,0,0,0,0,0,0,48.7728542156466
100007,3.0,1.0,100011,112,113,0,100012,0,1000071,1000072,1000073,0,0,0,0,0,0,8.3381850834444
100008,5.0,1.0,100018,54,55,0,100017,0,1000081,1000082,1000083,1000084,1000085,0,0,0,0,11.09396304249635
100009,2.0,1.0,0,54,34,0,100019,100020,1000091,1000092,0,0,0,0,0,0,0,258.5796502201494
100010,4.0,1.0,100002,54,104,0,100000,100001,1000101,1000102,1000103,1000104,0,0,0,0,0,1896.3220467647661
100011,3.0,1.0,100007,113,112,0,100006,0,1000111,1000112,1000113,0,0,0,0,0,0,8.3381850834444
100012,2.0,1.0,0,113,119,0,100016,0,1000121,1000122,0,0,0,0,0,0,0,45.16970045624697
100013,6.0,1.0,100005,107,105,100004,100003,0,1000131,1000132,1000133,1000134,1000135,1000136,0,0,0,12.714159412985822
100014,2.0,1.0,0,107,94,0,100021,0,1000141,1000142,0,0,0,0,0,0,0,182.83236869438676
100015,6.0,1.0,100022,107,108,100024,100023,0,1000151,1000152,1000153,1000154,1000155,1000156,0,0,0,7.868384175884688
100016,2.0,1.0,0,119,153,0,100025,100026,1000161,1000162,0,0,0,0,0,0,0,673.5649157676255
100017,2.0,1.0,0,55,77,0,100027,100028,1000171,1000172,0,0,0,0,0,0,0,231.25769569322898
100018,5.0,1.0,100008,55,54,100009,100010,0,1000181,1000182,1000183,1000184,1000185,0,0,0,0,11.09396304249635
100019,2.0,1.0,0,34,31,100029,100030,0,1000191,1000192,0,0,0,0,0,0,0,74.34222859786288
100020,5.0,1.0,100032,34,37,0,100031,0,1000201,1000202,1000203,1000204,1000205,0,0,0,0,17.1671703203017
100021,2.0,1.0,0,94,70,100423,100422,0,1000211,1000212,0,0,0,0,0,0,0,442.8211017391833
100022,6.0,1.0,100015,108,107,0,100013,100014,1000221,1000222,1000223,1000224,1000225,1000226,0,0,0,7.868384175884688
100023,6.0,1.0,100425,108,214,0,100424,100426,1000231,1000232,1000233,1000234,1000235,1000236,0,0,0,691.2341461234574
100024,2.0,1.0,0,108,94,0,100021,0,1000241,1000242,0,0,0,0,0,0,0,188.0951275930188
100025,2.0,1.0,0,153,154,100427,100428,0,1000251,1000252,0,0,0,0,0,0,0,11.0820600138685
100026,2.0,1.0,0,153,79,100429,100430,0,1000261,1000262,0,0,0,0,0,0,0,582.1369885877914
100027,2.0,1.0,0,77,82,0,100034,100033,1000271,1000272,0,0,0,0,0,0,0,12.138995843599819
100028,2.0,1.0,0,77,115,0,100035,0,1000281,1000282,0,0,0,0,0,0,0,330.3404562378972
100029,5.0,1.0,100037,31,32,0,100036,0,1000291,1000292,1000293,1000294,1000295,0,0,0,0,9.62749429646659
100030,2.0,1.0,0,31,18,100039,100038,0,1000301,1000302,0,0,0,0,0,0,0,264.21717761041054
100031,2.0,1.0,0,37,55,100018,100017,0,1000311,1000312,0,0,0,0,0,0,0,247.37735478025448
100032,5.0,1.0,100020,37,34,0,100019,0,1000321,1000322,1000323,1000324,1000325,0,0,0,0,17.1671703203017
100422,2.0,1.0,0,70,68,0,100809,0,1004221,1004222,0,0,0,0,0,0,0,177.00653449347112
100423,3.0,1.0,100807,70,69,0,100808,0,1004231,1004232,1004233,0,0,0,0,0,0,9.633047843592248
100424,6.0,1.0,100874,214,216,0,100876,100875,1004241,1004242,1004243,1004244,1004245,1004246,0,0,0,31.677481387547083
100425,6.0,1.0,100023,214,108,0,100022,100024,1004251,1004252,1004253,1004254,1004255,1004256,0,0,0,691.2341461234573
100426,4.0,1.0,100878,214,294,0,100877,100879,1004261,1004262,1004263,1004264,0,0,0,0,0,809.8206618914385
100427,2.0,1.0,0,154,157,100523,100524,0,1004271,1004272,0,0,0,0,0,0,0,13.268003799401086
100428,2.0,1.0,0,154,174,0,100525,0,1004281,1004282,0,0,0,0,0,0,0,330.24310755973534
100429,2.0,1.0,100432,79,78,0,100431,0,1004291,1004292,0,0,0,0,0,0,0,9.851298349679357
100430,2.0,1.0,0,79,54,100008,100009,100010,1004301,1004302,0,0,0,0,0,0,0,247.33837568621718
100033,2.0,1.0,0,82,78,0,100431,100432,1000331,1000332,0,0,0,0,0,0,0,9.025465757248146
100034,3.0,1.0,0,82,154,0,100427,100428,1000341,1000342,1000343,0,0,0,0,0,0,579.7555940492408
100035,3.0,1.0,0,115,141,0,100433,100434,1000351,1000352,1000353,0,0,0,0,0,0,218.51669955991053
100036,3.0,1.0,0,32,37,0,100031,100032,1000361,1000362,1000363,0,0,0,0,0,0,85.5019653531211
100037,5.0,1.0,100029,32,31,0,100030,0,1000371,1000372,1000373,1000374,1000375,0,0,0,0,9.62749429646659
100038,3.0,1.0,0,18,16,100127,100126,0,1000381,1000382,1000383,0,0,0,0,0,0,65.56371053465523
100039,2.0,1.0,100125,18,20,0,100124,0,1000391,1000392,0,0,0,0,0,0,0,10.219076731879774
100431,2.0,1.0,0,78,77,100027,100028,0,1004311,1004312,0,0,0,0,0,0,0,7.366313053666563
100432,2.0,1.0,100429,78,79,0,100430,0,1004321,1004322,0,0,0,0,0,0,0,9.851298349679357
100433,3.0,1.0,0,141,143,0,100526,0,1004331,1004332,1004333,0,0,0,0,0,0,11.954054685611084
100434,2.0,1.0,0,141,205,0,100528,100527,1004341,1004342,0,0,0,0,0,0,0,481.97053420033285
100126,3.0,1.0,0,16,13,100122,100123,0,1001261,1001262,1001263,0,0,0,0,0,0,18.80582856936363
100127,2.0,1.0,100121,16,17,0,100120,0,1001271,1001272,0,0,0,0,0,0,0,10.228119580596374
100124,3.0,1.0,0,20,32,100037,100036,0,1001241,1001242,1001243,0,0,0,0,0,0,270.2280944103416
100125,2.0,1.0,100039,20,18,0,100038,0,1001251,1001252,0,0,0,0,0,0,0,10.219076731879774
100040,2.0,2.0,0,32770,32950,100042,100041,0,1000401,1000402,0,0,0,0,0,0,0,1191.9299319965132
100041,2.0,2.0,0,32950,33021,0,100043,0,1000411,1000412,0,0,0,0,0,0,0,306.97462009862693
100042,2.0,1.0,0,32950,32947,0,100044,0,1000421,1000422,0,0,0,0,0,0,0,455.3507720537755
100043,3.0,2.0,0,33021,33023,0,100045,100046,1000431,1000432,1000433,0,0,0,0,0,0,14.977089167309401
100044,2.0,1.0,0,32947,32049,100047,100048,0,1000441,1000442,0,0,0,0,0,0,0,2926.5716868764007
100045,2.0,2.0,0,33023,32569,100050,100049,0,1000451,1000452,0,0,0,0,0,0,0,1133.161051735884
100046,3.0,1.0,0,33023,33003,0,100051,0,1000461,1000462,1000463,0,0,0,0,0,0,30.385877108998653
100047,3.0,1.0,0,32049,31940,0,100052,0,1000471,1000472,1000473,0,0,0,0,0,0,147.83828774273576
100048,3.0,1.0,0,32049,31965,100053,100054,0,1000481,1000482,1000483,0,0,0,0,0,0,134.93152725724912
100049,2.0,9.0,0,32569,32515,0,100055,0,1000491,1000492,0,0,0,0,0,0,0,42.994754428470095
100050,2.0,2.0,0,32569,31625,100056,100057,0,1000501,1000502,0,0,0,0,0,0,0,828.3683478421046
100051,4.0,2.0,0,33003,32999,0,100058,100059,1000511,1000512,1000513,1000514,0,0,0,0,0,13.938428831614159
100052,3.0,1.0,0,31940,31842,100060,100061,0,1000521,1000522,1000523,0,0,0,0,0,0,120.31737403441531
100053,2.0,9.0,0,31965,31940,0,100052,0,1000531,1000532,0,0,0,0,0,0,0,20.067590544936728
100054,1.0,1.0,0,31965,31948,0,100062,0,1000541,0,0,0,0,0,0,0,0,29.367595819029688
100055,2.0,1.0,0,32515,32332,0,101001,101002,1000551,1000552,0,0,0,0,0,0,0,198.68781541783554
100056,1.0,2.0,0,31625,30324,0,101003,0,1000561,0,0,0,0,0,0,0,0,816.8373674372195
100057,1.0,9.0,0,31625,31293,101004,101005,0,1000571,0,0,0,0,0,0,0,0,260.8414244512122
100058,4.0,2.0,0,32999,32987,0,100988,0,1000581,1000582,1000583,1000584,0,0,0,0,0,36.146556445705826
100059,3.0,9.0,0,32999,33021,0,100043,0,1000591,1000592,1000593,0,0,0,0,0,0,29.725793607464944
100060,2.0,9.0,0,31842,31799,100993,100994,0,1000601,1000602,0,0,0,0,0,0,0,24.904020023169874
100061,3.0,1.0,0,31842,31729,100995,100996,0,1000611,1000612,1000613,0,0,0,0,0,0,109.05954549149902
100062,2.0,9.0,0,31948,31842,100060,100061,0,1000621,1000622,0,0,0,0,0,0,0,110.39271405367772
101001,2.0,13.0,0,32332,32363,0,100511,0,1010011,1010012,0,0,0,0,0,0,0,20.864922572107886
101002,2.0,1.0,0,32332,32318,101086,101084,101085,1010021,1010022,0,0,0,0,0,0,0,24.8942705600946
101003,2.0,2.0,0,30324,29041,0,101087,0,1010031,1010032,0,0,0,0,0,0,0,760.2650528633076
101004,1.0,9.0,0,31293,31548,101089,122353,101090,1010041,0,0,0,0,0,0,0,0,223.68923117963405
101005,1.0,9.0,0,31293,31508,0,101092,0,1010051,0,0,0,0,0,0,0,0,202.8470994335437
100988,1.0,2.0,0,32987,32827,0,100449,100450,1009881,0,0,0,0,0,0,0,0,868.4969746802877
100993,3.0,1.0,0,31799,31861,0,100997,0,1009931,1009932,1009933,0,0,0,0,0,0,70.74764801891266
100994,2.0,9.0,0,31799,31743,0,100998,0,1009941,1009942,0,0,0,0,0,0,0,30.976797592679006
100995,2.0,9.0,0,31729,31440,0,100999,0,1009951,1009952,0,0,0,0,0,0,0,367.0463000951271
100996,1.0,9.0,0,31729,31696,0,101000,0,1009961,0,0,0,0,0,0,0,0,69.02084017823728
100063,4.0,2.0,0,32772,32752,100066,100065,0,1000631,1000632,1000633,1000634,0,0,0,0,0,142.59158252526802
100064,4.0,1.0,100068,32772,32625,0,100069,100067,1000641,1000642,1000643,1000644,0,0,0,0,0,161.53023600345324
100065,4.0,2.0,0,32752,32739,0,100070,100071,1000651,1000652,1000653,1000654,0,0,0,0,0,148.5701662232906
100066,3.0,1.0,0,32752,32770,0,100040,0,1000661,1000662,1000663,0,0,0,0,0,0,22.104858253973333
100067,3.0,1.0,0,32625,32639,100073,100072,0,1000671,1000672,1000673,0,0,0,0,0,0,77.18730864742805
100068,4.0,1.0,100064,32625,32772,0,100063,0,1000681,1000682,1000683,1000684,0,0,0,0,0,161.53023600345324
100069,3.0,1.0,0,32625,32450,0,100074,0,1000691,1000692,1000693,0,0,0,0,0,0,134.52813461635773
100070,4.0,2.0,0,32739,32730,100076,100075,0,1000701,1000702,1000703,1000704,0,0,0,0,0,76.97795124485053
100071,4.0,1.0,0,32739,32562,0,100078,100077,1000711,1000712,1000713,1000714,0,0,0,0,0,154.79732921682884
100072,3.0,1.0,0,32639,32654,100080,100079,0,1000721,1000722,1000723,0,0,0,0,0,0,73.06458892002226
100073,3.0,1.0,0,32639,32465,0,100081,0,1000731,1000732,1000733,0,0,0,0,0,0,135.1810023516306
100074,4.0,1.0,0,32450,32443,0,100082,0,1000741,1000742,1000743,1000744,0,0,0,0,0,43.56888316147267
100075,4.0,2.0,0,32730,32714,0,100083,100084,1000751,1000752,1000753,1000754,0,0,0,0,0,74.32724120440986
100076,3.0,1.0,0,32730,32747,0,100085,0,1000761,1000762,1000763,0,0,0,0,0,0,18.06002632178975
100077,3.0,1.0,0,32562,32602,0,100086,100087,1000771,1000772,1000773,0,0,0,0,0,0,151.52389646604064
100078,2.0,1.0,0,32562,32398,0,100088,0,1000781,1000782,0,0,0,0,0,0,0,133.612907929844
100079,3.0,1.0,0,32654,32663,0,100089,0,1000791,1000792,1000793,0,0,0,0,0,0,61.73573966981966
100080,3.0,1.0,0,32654,32576,100091,100090,0,1000801,1000802,1000803,0,0,0,0,0,0,60.01685235556174
100081,4.0,1.0,0,32465,32457,0,100092,100093,1000811,1000812,1000813,1000814,0,0,0,0,0,38.31597123094904
100082,4.0,1.0,0,32443,32439,0,100094,100095,1000821,1000822,1000823,1000824,0,0,0,0,0,29.987198290165825
100083,4.0,2.0,0,32714,32704,0,100096,0,1000831,1000832,1000833,1000834,0,0,0,0,0,72.93893485841802
100084,3.0,1.0,0,32714,32533,0,100098,100097,1000841,1000842,1000843,0,0,0,0,0,0,156.6625779475717
100085,3.0,2.0,0,32747,32770,0,100040,0,1000851,1000852,1000853,0,0,0,0,0,0,225.61413534092043
100086,3.0,1.0,0,32602,32611,100099,100100,0,1000861,1000862,1000863,0,0,0,0,0,0,74.4544825617285
100087,4.0,1.0,0,32602,32752,0,100066,100065,1000871,1000872,1000873,1000874,0,0,0,0,0,155.36084598020523
100088,4.0,1.0,0,32398,32381,100102,100101,0,1000881,1000882,1000883,1000884,0,0,0,0,0,72.3399638323876
100089,3.0,1.0,0,32663,32675,100104,100103,100105,1000891,1000892,1000893,0,0,0,0,0,0,70.12511041538244
100090,3.0,1.0,0,32576,32483,100106,100107,0,1000901,1000902,1000903,0,0,0,0,0,0,89.65106024880144
100091,3.0,1.0,0,32576,32478,0,100108,0,1000911,1000912,1000913,0,0,0,0,0,0,79.23666295713613
100092,4.0,1.0,0,32457,32450,0,100074,0,1000921,1000922,1000923,1000924,0,0,0,0,0,42.022410748408134
100093,3.0,1.0,100111,32457,32287,0,100110,100109,1000931,1000932,1000933,0,0,0,0,0,0,132.01530734417108
100094,4.0,1.0,0,32439,32425,100113,100112,0,1000941,1000942,1000943,1000944,0,0,0,0,0,73.59976283896914
100095,3.0,1.0,0,32439,32224,0,100114,0,1000951,1000952,1000953,0,0,0,0,0,0,149.81877200633934
100096,4.0,2.0,0,32704,32696,0,122341,122342,1000961,1000962,1000963,1000964,0,0,0,0,0,72.7986083178757
100097,3.0,1.0,0,32533,32543,0,122325,122326,1000971,1000972,1000973,0,0,0,0,0,0,74.4078946281733
100098,3.0,1.0,0,32533,32368,122323,122324,0,1000981,1000982,1000983,0,0,0,0,0,0,130.74822145219073
100099,3.0,1.0,0,32611,32439,100094,100095,0,1000991,1000992,1000993,0,0,0,0,0,0,135.49192482779577
100100,3.0,1.0,0,32611,32625,100069,100067,100068,1001001,1001002,1001003,0,0,0,0,0,0,72.75208446720289
100101,4.0,1.0,122324,32381,32368,0,122323,0,1001011,1001012,1001013,1001014,0,0,0,0,0,74.07651403320173
100102,3.0,1.0,0,32381,32543,122325,122326,0,1001021,1001022,1001023,0,0,0,0,0,0,130.81146017099138
100103,3.0,1.0,0,32675,32688,100438,100437,0,1001031,1001032,1001033,0,0,0,0,0,0,79.95335923711048
100104,3.0,1.0,100440,32675,32496,0,100441,100439,1001041,1001042,1001043,0,0,0,0,0,0,169.72588303931082
100105,3.0,1.0,100436,32675,32799,0,100435,0,1001051,1001052,1001053,0,0,0,0,0,0,173.88302578349874
100106,4.0,1.0,0,32483,32478,0,100108,0,1001061,1001062,1001063,1001064,0,0,0,0,0,38.50867642288096
100107,3.0,1.0,0,32483,32405,0,122180,122179,1001071,1001072,1001073,0,0,0,0,0,0,72.34728348770221
100108,4.0,1.0,0,32478,32473,0,122181,0,1001081,1001082,1001083,1001084,0,0,0,0,0,37.402248182472825
100109,4.0,1.0,0,32287,32342,0,121937,121938,1001091,1001092,1001093,1001094,0,0,0,0,0,69.66842517042356
100110,3.0,1.0,0,32287,32148,121936,121935,0,1001101,1001102,1001103,0,0,0,0,0,0,126.54075070666734
100111,3.0,1.0,100093,32287,32457,0,100092,0,1001111,1001112,1001113,0,0,0,0,0,0,132.01530734417108
100112,4.0,1.0,0,32425,32416,0,122300,122301,1001121,1001122,1001123,1001124,0,0,0,0,0,73.72049904682727
100113,3.0,1.0,0,32425,32602,100086,100087,0,1001131,1001132,1001133,0,0,0,0,0,0,135.98768882663393
100114,3.0,1.0,0,32224,32243,0,122303,122302,1001141,1001142,1001143,0,0,0,0,0,0,96.80734910692176
122341,4.0,2.0,0,32696,32682,0,122344,122343,1223411,1223412,1223413,1223414,0,0,0,0,0,99.33754888409797
122342,4.0,1.0,0,32696,32514,0,122318,122317,1223421,1223422,1223423,1223424,0,0,0,0,0,153.7525333886003
122325,3.0,1.0,0,32543,32562,100078,100077,0,1223251,1223252,1223253,0,0,0,0,0,0,74.36995390734671
122326,3.0,1.0,0,32543,32730,0,100076,100075,1223261,1223262,1223263,0,0,0,0,0,0,158.19401723325973
122323,4.0,1.0,0,32368,32349,122340,122339,0,1223231,1223232,1223233,1223234,0,0,0,0,0,73.47479923882474
122324,2.0,1.0,100101,32368,32381,0,100102,0,1223241,1223242,0,0,0,0,0,0,0,314.3004896593845
100437,3.0,1.0,0,32688,32705,0,100443,100442,1004371,1004372,1004373,0,0,0,0,0,0,77.38756950643781
100438,3.0,1.0,0,32688,32536,0,100445,100444,1004381,1004382,1004383,0,0,0,0,0,0,140.05077196625962
100439,5.0,1.0,0,32496,32536,100445,100444,0,1004391,1004392,1004393,1004394,1004395,0,0,0,0,73.83585009713067
100440,3.0,1.0,100104,32496,32675,100103,100105,0,1004401,1004402,1004403,0,0,0,0,0,0,169.72588303931082
100441,3.0,1.0,100446,32496,32339,100447,100448,0,1004411,1004412,1004413,0,0,0,0,0,0,127.9025388735653
100435,4.0,2.0,0,32799,32772,0,100063,100064,1004351,1004352,1004353,1004354,0,0,0,0,0,217.33102104450793
100436,3.0,1.0,100105,32799,32675,0,100104,100103,1004361,1004362,1004363,0,0,0,0,0,0,173.88302578349874
122179,4.0,1.0,0,32405,32451,0,100469,100468,1221791,1221792,1221793,1221794,0,0,0,0,0,74.0194475454722
122180,3.0,1.0,0,32405,32248,100466,100467,0,1221801,1221802,1221803,0,0,0,0,0,0,126.32946996265565
122181,4.0,1.0,0,32473,32465,0,100081,0,1221811,1221812,1221813,1221814,0,0,0,0,0,36.74602915114186
121937,4.0,1.0,0,32342,32405,122180,122179,0,1219371,1219372,1219373,1219374,0,0,0,0,0,69.28318104731976
121938,2.0,1.0,0,32342,32473,0,122181,0,1219381,1219382,0,0,0,0,0,0,0,102.5991739718209
121935,3.0,1.0,0,32148,31938,0,121775,121774,1219351,1219352,1219353,0,0,0,0,0,0,169.56602576097347
121936,5.0,1.0,0,32148,32037,122178,122177,0,1219361,1219362,1219363,1219364,1219365,0,0,0,0,154.37686478861355
122300,4.0,1.0,0,32416,32398,0,100088,0,1223001,1223002,1223003,1223004,0,0,0,0,0,79.97084501082237
122301,2.0,1.0,0,32416,32198,0,122235,0,1223011,1223012,0,0,0,0,0,0,0,150.98498798236804
122302,4.0,1.0,0,32243,32287,100110,100109,100111,1223021,1223022,1223023,1223024,0,0,0,0,0,78.96387857376986
122303,2.0,1.0,0,32243,32443,0,100082,0,1223031,1223032,0,0,0,0,0,0,0,166.0443772127602
100115,5.0,1.0,100117,5,4,0,0,0,1001151,1001152,1001153,1001154,1001155,0,0,0,0,14.627706256080552
100116,3.0,1.0,0,5,15,100119,100118,0,1001161,1001162,1001163,0,0,0,0,0,0,126.61368680206891
100117,5.0,1.0,100115,4,5,0,100116,0,1001171,1001172,1001173,1001174,1001175,0,0,0,0,14.627706256080552
100118,3.0,1.0,0,15,17,100121,100120,0,1001181,1001182,1001183,0,0,0,0,0,0,22.033875594557063
100119,2.0,1.0,100122,15,13,0,100123,0,1001191,1001192,0,0,0,0,0,0,0,10.282578880641896
100120,3.0,1.0,0,17,20,100125,100124,0,1001201,1001202,1001203,0,0,0,0,0,0,60.27737417772783
100121,2.0,1.0,100127,17,16,0,100126,0,1001211,1001212,0,0,0,0,0,0,0,10.228119580596374
100122,2.0,1.0,100119,13,15,0,100118,0,1001221,1001222,0,0,0,0,0,0,0,10.282578880641896
100123,3.0,1.0,0,13,4,0,100117,0,1001231,1001232,1001233,0,0,0,0,0,0,125.56948139179161
100128,5.0,1.0,100132,32786,32927,0,100133,100134,1001281,1001282,1001283,1001284,1001285,0,0,0,0,238.67437117169737
100129,5.0,1.0,100138,32786,32495,100137,100135,100136,1001291,1001292,1001293,1001294,1001295,0,0,0,0,357.1121898488268
100130,4.0,1.0,100141,32786,32937,100142,100139,100140,1001301,1001302,1001303,1001304,0,0,0,0,0,323.05743934138303
100131,4.0,1.0,100144,32786,32527,100143,100146,100145,1001311,1001312,1001313,1001314,0,0,0,0,0,405.3394103572875
100132,5.0,1.0,100128,32927,32786,100131,100129,100130,1001321,1001322,1001323,1001324,1001325,0,0,0,0,238.67437117169737
100133,5.0,1.0,100147,32927,33064,0,122352,100148,1001331,1001332,1001333,1001334,1001335,0,0,0,0,240.6001685894646
100134,4.0,1.0,100154,32927,32741,100153,100155,100152,1001341,1001342,1001343,1001344,0,0,0,0,0,406.49986926109517
100135,5.0,1.0,100157,32495,32371,0,100156,100158,1001351,1001352,1001353,1001354,1001355,0,0,0,0,118.04881584775384
100136,4.0,1.0,100161,32495,32763,100159,100160,100162,1001361,1001362,1001363,1001364,0,0,0,0,0,328.1828994307854
100137,4.0,1.0,100163,32495,32064,100166,100165,100164,1001371,1001372,1001373,1001374,0,0,0,0,0,411.8295550081605
100138,5.0,1.0,100129,32495,32786,100130,100128,100131,1001381,1001382,1001383,1001384,1001385,0,0,0,0,357.1121898488268
100139,4.0,1.0,100168,32937,32983,0,100169,100167,1001391,1001392,1001393,1001394,0,0,0,0,0,79.56069509718878
100140,3.0,1.0,100170,32937,33024,0,100171,0,1001401,1001402,1001403,0,0,0,0,0,0,122.74960927344192
100141,4.0,1.0,100130,32937,32786,100128,100131,100129,1001411,1001412,1001413,1001414,0,0,0,0,0,323.05743934138303
100142,3.0,1.0,100162,32937,32763,100161,100159,100160,1001421,1001422,1001423,0,0,0,0,0,0,297.9592701944355
100143,4.0,1.0,100152,32527,32741,100154,100153,100155,1001431,1001432,1001433,1001434,0,0,0,0,0,237.57980330748782
100144,4.0,1.0,100131,32527,32786,100129,100130,100128,1001441,1001442,1001443,1001444,0,0,0,0,0,405.3394103572875
100145,4.0,1.0,100166,32527,32064,100165,100164,100163,1001451,1001452,1001453,1001454,0,0,0,0,0,430.58311310926797
100146,4.0,1.0,100173,32527,31836,0,100172,100174,1001461,1001462,1001463,1001464,0,0,0,0,0,796.5758543201315
100147,5.0,1.0,100133,33064,32927,100134,100132,0,1001471,1001472,1001473,1001474,1001475,0,0,0,0,240.6001685894646
100148,4.0,1.0,100177,33064,32877,0,100176,100175,1001481,1001482,1001483,1001484,0,0,0,0,0,372.8025827444689
122352,5.0,1.0,0,33064,39978,0,122351,100149,1223521,1223522,1223523,1223524,1223525,0,0,0,0,16.24939591401361
100152,4.0,1.0,100143,32741,32527,100146,100145,100144,1001521,1001522,1001523,1001524,0,0,0,0,0,237.57980330748782
100153,4.0,1.0,100175,32741,32877,100177,100176,0,1001531,1001532,1001533,1001534,0,0,0,0,0,237.5304479370955
100154,4.0,1.0,100134,32741,32927,0,100132,100133,1001541,1001542,1001543,1001544,0,0,0,0,0,406.4998692610952
100155,4.0,1.0,100184,32741,32104,0,100183,100182,1001551,1001552,1001553,1001554,0,0,0,0,0,796.5654014370601
100156,5.0,1.0,100185,32371,32108,100186,100188,100187,1001561,1001562,1001563,1001564,1001565,0,0,0,0,237.56171057571822
100157,5.0,1.0,100135,32371,32495,100136,100138,100137,1001571,1001572,1001573,1001574,1001575,0,0,0,0,118.04881584775384
100158,4.0,1.0,100192,32371,32636,100189,100191,100190,1001581,1001582,1001583,1001584,0,0,0,0,0,323.19892249275034
100159,3.0,1.0,100190,32763,32636,100192,100189,100191,1001591,1001592,1001593,0,0,0,0,0,0,177.0927162995436
100160,4.0,1.0,100195,32763,33050,100193,100196,100194,1001601,1001602,1001603,1001604,0,0,0,0,0,489.1886008320433
100161,4.0,1.0,100136,32763,32495,100138,100137,100135,1001611,1001612,1001613,1001614,0,0,0,0,0,328.1828994307854
100162,3.0,1.0,100142,32763,32937,100139,100140,100141,1001621,1001622,1001623,0,0,0,0,0,0,297.95927019443553
100163,4.0,1.0,100137,32064,32495,100135,100136,100138,1001631,1001632,1001633,1001634,0,0,0,0,0,411.8295550081605
100164,4.0,1.0,100199,32064,31719,100198,100197,100200,1001641,1001642,1001643,1001644,0,0,0,0,0,282.034217248863
100165,4.0,1.0,100202,32064,31785,0,100201,0,1001651,1001652,1001653,1001654,0,0,0,0,0,244.8328390272144
100166,4.0,1.0,100145,32064,32527,100144,100143,100146,1001661,1001662,1001663,1001664,0,0,0,0,0,430.58311310926797
100167,2.0,1.0,0,32983,33042,0,100204,100203,1001671,1001672,0,0,0,0,0,0,0,90.64754748799895
100168,4.0,1.0,100139,32983,32937,100140,100141,100142,1001681,1001682,1001683,1001684,0,0,0,0,0,79.56069509718878
100169,4.0,1.0,100205,32983,33061,0,0,0,1001691,1001692,1001693,1001694,0,0,0,0,0,157.3784610259706
100170,3.0,1.0,100140,33024,32937,100141,100142,100139,1001701,1001702,1001703,0,0,0,0,0,0,122.74960927344192
100171,3.0,1.0,0,33024,32958,0,100206,0,1001711,1001712,1001713,0,0,0,0,0,0,255.12920324159523
100172,4.0,1.0,100208,31836,31748,100207,100209,0,1001721,1001722,1001723,1001724,0,0,0,0,0,79.49235312742384
100173,4.0,1.0,100146,31836,32527,100145,100144,100143,1001731,1001732,1001733,1001734,0,0,0,0,0,796.5758543201314
100174,2.0,1.0,0,31836,31042,100211,100210,100212,1001741,1001742,0,0,0,0,0,0,0,575.7315251017329
100175,4.0,1.0,100153,32877,32741,100155,100152,100154,1001751,1001752,1001753,1001754,0,0,0,0,0,237.5304479370955
100176,4.0,1.0,100213,32877,33032,100214,100215,100216,1001761,1001762,1001763,1001764,0,0,0,0,0,237.76897754585318
100177,4.0,1.0,100148,32877,33064,0,100147,122352,1001771,1001772,1001773,1001774,0,0,0,0,0,372.80258274446885
100149,4.0,1.0,100178,39978,33079,0,0,0,1001491,1001492,1001493,1001494,0,0,0,0,0,40.42380548230363
122351,3.0,1.0,0,39978,39977,0,100150,100151,1223511,1223512,1223513,0,0,0,0,0,0,5.869773453073416e-07
100178,4.0,1.0,100149,33079,33064,122352,100148,100147,1001781,1001782,1001783,1001784,0,0,0,0,0,30.166560848399254
100150,2.0,9.0,0,39977,33196,0,100179,0,1001501,1001502,0,0,0,0,0,0,0,266.7990899495997
100151,3.0,1.0,0,39977,37376,0,100181,100180,1001511,1001512,1001513,0,0,0,0,0,0,235.97558330757164
100179,3.0,2.0,0,33196,33239,100218,100217,0,1001791,1001792,1001793,0,0,0,0,0,0,114.15625410959366
100180,4.0,1.0,0,37376,38768,0,100220,100219,1001801,1001802,1001803,1001804,0,0,0,0,0,6.621161573093658
100181,3.0,1.0,0,37376,33266,0,100221,0,1001811,1001812,1001813,0,0,0,0,0,0,238.86097395218096
100182,2.0,1.0,0,32104,31836,100172,100174,100173,1001821,1001822,0,0,0,0,0,0,0,237.3400915770872
100183,4.0,1.0,100222,32104,32038,100223,100224,0,1001831,1001832,1001833,1001834,0,0,0,0,0,79.502869176864
100184,4.0,1.0,100155,32104,32741,100152,100154,100153,1001841,1001842,1001843,1001844,0,0,0,0,0,796.5654014370602
