2,100000,1000061,1000581,0,1000001,6.352643068
3,100002,0,0,0,1000021,558.0757691
4,100062,1000611,1000641,0,1000621,1565.985621
5,100062,0,1000642,0,1000622,1567.006497
6,100001,1000621,1000021,0,1000011,6.35264307
7,100006,1000051,1000421,0,1000061,1794.97027
8,100006,0,1000422,0,1000062,1796.222827
9,100058,0,1000522,1000543,1000582,1527.231581
10,100058,0,1000521,0,1000581,1524.399429
11,100003,0,0,1000622,1000032,569.0775352
12,100003,0,1000001,0,1000031,574.578421
13,100004,0,1000031,0,1000042,936.7941883
14,100004,0,0,0,1000041,937.0786913
15,100004,0,0,0,1000043,937.3631945
16,100029,0,0,1000273,1000292,1393.690782
17,100029,0,1000251,0,1000291,1393.97142
18,100005,0,1000622,1000021,1000052,1792.628798
19,100005,1000001,1000621,0,1000051,1793.274503
20,100042,0,1000411,0,1000421,363.37629
21,100042,0,1000412,0,1000422,363.3449809
22,100007,0,1000131,1088843,1000071,54.77910526
23,100019,0,0,1000213,1000194,527.3653258
24,100019,0,1000201,0,1000192,527.7258928
25,100019,0,1000202,0,1000193,528.0864599
26,100019,0,0,0,1000191,528.4470273
27,100008,0,1000191,0,1000081,54.81605619
28,100008,0,1000192,0,1000082,54.83453164
29,100013,0,1000161,0,1000131,13.67934513
30,100013,0,1000162,0,1000132,13.67934537
31,108884,0,1088951,0,1088842,641.8105802
32,108884,1088831,0,0,1088841,642.7268514
33,108884,0,0,0,1088843,643.6431223
34,100009,0,1000231,0,1000092,10.31268953
35,100009,1000111,0,0,1000091,10.31269219
36,100009,0,0,0,1000093,10.31269485
37,100010,0,0,0,1000101,10.3126842
38,100010,0,0,0,1000102,10.31268153
39,100011,0,1000151,0,1000112,81.47142753
40,100011,1000121,0,0,1000111,82.74077596
41,100011,0,0,0,1000113,84.01012409
42,100023,0,1000241,0,1000231,531.0087303
43,100023,0,1000242,0,1000232,530.7708971
44,100012,0,1000091,0,1000122,83.55072186
45,100012,0,0,0,1000121,85.70707939
46,100012,0,0,0,1000123,87.863437
47,100015,0,1000141,0,1000151,5.095695813
48,100014,1088841,1000081,0,1000141,13.67934465
49,100016,0,1000121,0,1000161,5.095696111
50,100016,0,1000122,0,1000162,5.09569626
51,100017,0,1000211,0,1000172,10.0206222
52,100017,0,1000212,0,1000173,10.02062258
53,100017,1000201,0,0,1000171,10.02062297
54,100017,0,0,0,1000174,10.02062336
55,108880,0,0,1088763,1088804,1568.23415
56,108880,0,1088791,0,1088802,1565.104752
57,108880,0,1088792,0,1088803,1561.975355
58,108880,0,0,0,1088801,1558.845959
59,100020,0,1000391,0,1000202,48.44650875
60,100020,0,1000392,0,1000203,48.44652265
61,100020,1000261,0,0,1000201,48.44653654
62,100020,0,0,0,1000204,48.44655044
63,100021,0,0,1000221,1000213,96.91411344
64,100021,0,1000241,0,1000212,96.70603324
65,100021,0,0,0,1000211,96.49795301
66,100018,0,1088801,0,1000182,48.96355039
67,100018,0,1088802,0,1000183,48.96353666
68,100018,1000171,0,0,1000181,48.96352294
69,100018,0,0,0,1000184,48.96350921
70,108706,0,1087051,0,1087062,9495.538594
71,108706,0,0,0,1087061,9495.025794
72,108706,0,0,0,1087063,9494.512995
73,100026,0,1087061,0,1000262,10.90507292
74,100026,0,1087062,0,1000263,10.90507261
75,100026,1000181,0,0,1000261,10.9050723
76,100026,0,0,0,1000264,10.90507198
77,100039,0,1000401,0,1000392,700.5171937
78,100039,0,1000402,0,1000393,700.236501
79,100039,1000381,0,0,1000391,699.955808
80,100039,0,0,0,1000394,699.6751149
81,100022,0,1000101,1000113,1000221,531.4843964
82,100024,1000271,1000281,0,1000241,48.39862287
83,100024,0,1000282,0,1000242,48.39863501
84,100025,0,1000221,0,1000251,48.39859857
85,100027,0,0,1000394,1000273,92.74439831
86,100027,0,1000261,0,1000272,92.94226043
87,100027,0,0,0,1000271,93.14012253
88,100028,0,1000041,0,1000281,1393.129505
89,100028,0,1000042,0,1000282,1392.848867
90,100030,1000331,1000341,0,1000301,9.023520907
