LaneID,LinkID,Left,Through,Right,Length(m)
1071941,107194,0,0,0,195.8660927
1071751,107175,0,1071541,0,255.4905399
1071752,107175,0,1071542,0,249.2419659
1071761,107176,1071481,1071471,0,442.7617146
1071762,107176,0,1071472,0,442.7065179
1071771,107177,1071761,1071751,0,507.2048785
1071772,107177,0,1071752,0,506.0329371
1071781,107178,0,1072441,0,340.5498046
1071782,107178,0,1072442,0,332.6217004
1072441,107244,1072371,1072381,0,1474.121914
1072442,107244,0,0,0,1474.402239
1071901,107190,1070871,1070821,0,1098.572264
1071902,107190,0,1070822,0,1102.080992
1071813,107181,0,0,1071833,134.2101298
1071812,107181,0,1071821,0,134.1284871
1071811,107181,0,0,0,134.0468444
1071891,107189,0,1071901,0,226.3526389
1071892,107189,0,1071902,0,227.0003141
1071823,107182,0,0,1071842,134.3623387
1071822,107182,0,1071931,0,130.9907564
1071821,107182,1071851,0,0,127.619174
1071832,107183,0,1071871,0,110.9484169
1071831,107183,0,0,0,111.147697
1071833,107183,0,0,0,111.3469771
1071841,107184,0,1071871,0,60.44344481
1071842,107184,0,1071872,0,60.44342584
1071851,107185,0,1071911,0,10.54198097
1071932,107193,0,1071991,0,397.8193812
1071931,107193,0,0,0,399.8903753
1071933,107193,0,0,0,401.9613693
1071872,107187,0,1071002,1070982,1100.260503
1071871,107187,1071021,1071001,0,1100.255654
1071861,107186,1071931,1071841,0,10.54197401
1071912,107191,0,1071891,0,299.6105932
1071911,107191,1071811,0,0,305.6112286
1071913,107191,0,0,0,311.6118626
1071922,107192,0,1071911,0,390.5100058
1071921,107192,1071861,0,0,388.5560457
1071923,107192,0,0,0,386.6020856
1071962,107196,0,1071991,0,10.04070634
1071963,107196,0,1071992,0,10.04070257
1071961,107196,0,0,0,10.04069881
1071964,107196,0,0,0,10.04069504
1071991,107199,1071981,1072011,0,16.82249669
1071992,107199,0,1072012,0,16.82249679
1071982,107198,0,1071691,0,9.953529948
1071983,107198,0,1071692,0,9.953533683
1071981,107198,1071951,0,0,9.953537417
1071984,107198,0,0,0,9.953541152
1072012,107201,0,1071972,1071292,284.0344075
1072011,107201,0,1071971,0,284.9019793
1073731,107373,1064051,1064011,0,1917.739482
1073732,107373,0,1064012,0,1920.168634
1072034,107203,0,0,1072682,56.59036322
1072032,107203,0,1072491,0,56.7808255
1072033,107203,0,1072492,0,56.97128771
1072031,107203,0,0,0,57.16174986
1072492,107249,0,1072411,0,21.70043462
1072491,107249,1072481,0,0,21.66094915
1072493,107249,0,0,0,21.62146368
1072682,107268,0,0,1072653,457.1855746
1072681,107268,0,1072661,0,462.8359269
1072042,107204,0,1072031,0,166.5081565
1072043,107204,0,1072032,0,166.6961636
1072041,107204,0,0,0,166.8841708
1072044,107204,0,0,0,167.0721778
1073182,107318,0,1073171,0,643.6102652
1073181,107318,0,0,0,645.7945925
1073183,107318,0,0,0,647.9789208
1072051,107205,0,1072101,0,115.6175216
1072052,107205,0,0,0,114.3417497
1072101,107210,0,1073731,0,586.3212865
1072061,107206,0,1072051,0,45.37211401
1072062,107206,0,1072052,0,45.775813
1072403,107240,0,0,1072482,39.24178419
1072402,107240,0,1072501,0,39.39884762
1072401,107240,0,0,0,39.55591107
1072431,107243,0,1072131,0,30.24434272
1072432,107243,0,1072132,0,29.78060715
1072071,107207,0,1072051,0,40.71755939
1072072,107207,0,1072052,0,41.94860405
1072151,107215,0,1072171,0,312.3675249
1072152,107215,0,1072172,0,307.5395937
1072081,107208,0,1072331,0,142.2018377
1072111,107211,0,1072131,1072421,190.7510372
1072331,107233,0,1072351,0,439.210666
1072332,107233,0,1072352,0,431.3589763
1072091,107209,0,1072101,0,378.3042249
1072092,107209,0,0,0,378.3858467
1072392,107239,0,1072482,1072412,204.4518122
1072391,107239,1072501,1072481,0,205.108697
1072132,107213,0,1072262,1072471,5.961335268
