0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,3,0,0,2,1,1,5,2,2,2,0,2,4,3,3,2,5,7,4,5,10,10,4,8,3,0,0,1,3,9,1,3,1,1,1,0,2,0,5,3,2,1,1,5,3,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,3,1,0,1,8,8,7,8,3,4,2,6,6,9,5,14,8,8,8,14,22,15,7,12,5,0,2,2,10,7,9,5,4,3,1,5,11,6,8,9,4,3,4,10,11,10,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,3,1,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,0,0,1,1,2,1,0,2,0,1,0,0
2,0,0,0,1,2,1,3,1,0,3,0,2,4,6,4,0,1,1,2,2,4,2,4,3,0,0,0,0,3,1,2,0,1,0,0,2,0,0,2,0,2,2,3,6,0,5,4
5,1,2,1,3,1,6,6,3,12,6,6,4,9,6,13,9,10,12,8,8,11,18,7,8,10,2,1,1,1,5,2,9,1,2,7,5,11,8,13,8,13,6,14,11,11,14,10
1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2
